time,start_time,open,high,low,close,tick_volume,real_volume,num_time_bars,duration_seconds
2021-01-04 17:30:00,2021-01-04 16:00:00,1.2299,1.23098,1.22605,1.22719,14004,0,4,5400.0
2021-01-04 20:00:00,2021-01-04 18:00:00,1.22715,1.22775,1.22455,1.22498,13403,0,5,7200.0
2021-01-05 03:30:00,2021-01-04 20:30:00,1.22498,1.22632,1.22416,1.22572,13911,0,15,25200.0
2021-01-05 09:30:00,2021-01-05 04:00:00,1.22572,1.2276799999999999,1.2255099999999999,1.22582,13629,0,12,19800.0
2021-01-05 13:00:00,2021-01-05 10:00:00,1.22582,1.2285,1.22581,1.22832,13667,0,7,10800.0
2021-01-05 16:30:00,2021-01-05 13:30:00,1.22832,1.22906,1.22592,1.22642,15893,0,7,10800.0
2021-01-05 18:30:00,2021-01-05 17:00:00,1.22643,1.22963,1.2254,1.22944,13144,0,4,5400.0
2021-01-06 00:30:00,2021-01-05 19:00:00,1.22944,1.23056,1.22895,1.22964,13264,0,12,19800.0
2021-01-06 03:30:00,2021-01-06 01:00:00,1.22963,1.23261,1.22811,1.22892,14985,0,6,9000.0
2021-01-06 06:30:00,2021-01-06 04:00:00,1.22893,1.23065,1.22757,1.22918,13755,0,6,9000.0
2021-01-06 10:00:00,2021-01-06 07:00:00,1.22918,1.23455,1.22916,1.23249,16065,0,7,10800.0
2021-01-06 13:00:00,2021-01-06 10:30:00,1.2325,1.23469,1.23208,1.23469,14834,0,6,9000.0
2021-01-06 15:30:00,2021-01-06 13:30:00,1.23469,1.23494,1.23166,1.23196,13513,0,5,7200.0
2021-01-06 17:30:00,2021-01-06 16:00:00,1.2319499999999999,1.23206,1.22754,1.22824,16865,0,4,5400.0
2021-01-06 21:00:00,2021-01-06 18:00:00,1.22822,1.23174,1.22657,1.23044,15296,0,7,10800.0
2021-01-07 00:30:00,2021-01-06 21:30:00,1.23044,1.23399,1.22976,1.23276,13061,0,7,10800.0
2021-01-07 06:00:00,2021-01-07 01:00:00,1.23276,1.23441,1.23189,1.23285,13708,0,11,18000.0
2021-01-07 10:30:00,2021-01-07 06:30:00,1.23286,1.23295,1.22929,1.22944,15293,0,9,14400.0
2021-01-07 13:00:00,2021-01-07 11:00:00,1.22944,1.22957,1.22452,1.22588,13413,0,5,7200.0
2021-01-07 16:00:00,2021-01-07 13:30:00,1.22588,1.22826,1.2251,1.22687,13637,0,6,9000.0
2021-01-07 18:00:00,2021-01-07 16:30:00,1.22687,1.22771,1.22464,1.22717,15016,0,4,5400.0
2021-01-07 23:30:00,2021-01-07 18:30:00,1.22719,1.2279,1.22547,1.2271,13094,0,11,18000.0
2021-01-08 04:30:00,2021-01-08 00:00:00,1.22713,1.2273100000000001,1.22349,1.22598,13273,0,10,16200.0
2021-01-08 10:00:00,2021-01-08 05:00:00,1.22598,1.22691,1.22133,1.22295,16862,0,11,18000.0
2021-01-08 13:30:00,2021-01-08 10:30:00,1.22295,1.22537,1.22176,1.22504,13742,0,7,10800.0
2021-01-08 16:00:00,2021-01-08 14:00:00,1.22505,1.22845,1.22342,1.22775,15603,0,5,7200.0
2021-01-08 17:30:00,2021-01-08 16:30:00,1.22775,1.22821,1.22222,1.2255099999999999,13276,0,3,3600.0
2021-01-08 19:30:00,2021-01-08 18:00:00,1.22553,1.22634,1.22241,1.22288,13957,0,4,5400.0
2021-01-08 23:30:00,2021-01-08 20:00:00,1.22288,1.22288,1.21932,1.22218,13425,0,8,12600.0
2021-01-11 04:30:00,2021-01-11 00:00:00,1.22116,1.22285,1.21669,1.21801,14022,0,10,16200.0
2021-01-11 09:30:00,2021-01-11 05:00:00,1.21803,1.21934,1.21666,1.2178499999999999,13097,0,10,16200.0
2021-01-11 12:30:00,2021-01-11 10:00:00,1.21784,1.21996,1.21545,1.21673,13134,0,6,9000.0
2021-01-11 16:00:00,2021-01-11 13:00:00,1.21673,1.21719,1.21361,1.21503,15013,0,7,10800.0
2021-01-11 18:30:00,2021-01-11 16:30:00,1.21503,1.21716,1.21323,1.2168700000000001,15131,0,5,7200.0
2021-01-12 02:30:00,2021-01-11 19:00:00,1.21686,1.21743,1.21487,1.21593,13253,0,16,27000.0
2021-01-12 09:30:00,2021-01-12 03:00:00,1.21594,1.21754,1.21387,1.21635,14832,0,14,23400.0
2021-01-12 13:00:00,2021-01-12 10:00:00,1.21635,1.21791,1.21408,1.21495,13763,0,7,10800.0
2021-01-12 16:30:00,2021-01-12 13:30:00,1.21494,1.21647,1.21372,1.21513,15396,0,7,10800.0
2021-01-12 20:00:00,2021-01-12 17:00:00,1.21512,1.21833,1.21491,1.21833,13674,0,7,10800.0
2021-01-13 02:00:00,2021-01-12 20:30:00,1.21833,1.2216,1.21821,1.22103,13240,0,12,19800.0
2021-01-13 09:30:00,2021-01-13 02:30:00,1.22102,1.22229,1.22027,1.22031,13641,0,15,25200.0
2021-01-13 13:00:00,2021-01-13 10:00:00,1.22031,1.22078,1.21719,1.2175799999999999,13823,0,7,10800.0
2021-01-13 16:30:00,2021-01-13 13:30:00,1.2175799999999999,1.21786,1.21537,1.21639,16260,0,7,10800.0
2021-01-13 19:30:00,2021-01-13 17:00:00,1.2164,1.21806,1.21399,1.2165300000000001,14236,0,6,9000.0
2021-01-14 03:00:00,2021-01-13 20:00:00,1.2165300000000001,1.21747,1.21486,1.21678,13542,0,15,25200.0
2021-01-14 07:30:00,2021-01-14 03:30:00,1.21679,1.21691,1.2135799999999999,1.21552,13402,0,9,14400.0
2021-01-14 11:30:00,2021-01-14 08:00:00,1.21552,1.21675,1.21362,1.2166299999999999,14129,0,8,12600.0
2021-01-14 15:00:00,2021-01-14 12:00:00,1.21662,1.21672,1.21112,1.21122,13875,0,7,10800.0
2021-01-14 17:30:00,2021-01-14 15:30:00,1.21126,1.21391,1.2112,1.21354,14108,0,5,7200.0
2021-01-14 20:30:00,2021-01-14 18:00:00,1.21355,1.21784,1.21323,1.21508,14109,0,6,9000.0
2021-01-15 03:30:00,2021-01-14 21:00:00,1.21508,1.21652,1.21468,1.21509,13697,0,14,23400.0
2021-01-15 10:00:00,2021-01-15 04:00:00,1.21511,1.21546,1.21178,1.21217,15528,0,13,21600.0
2021-01-15 14:00:00,2021-01-15 10:30:00,1.21217,1.21444,1.21154,1.21212,13519,0,8,12600.0
2021-01-15 17:00:00,2021-01-15 14:30:00,1.21212,1.21329,1.20817,1.20855,16862,0,6,9000.0
2021-01-15 20:30:00,2021-01-15 17:30:00,1.20855,1.21003,1.20776,1.20807,13958,0,7,10800.0
2021-01-18 03:30:00,2021-01-15 21:00:00,1.20807,1.20864,1.20649,1.20789,13570,0,14,196200.0
2021-01-18 10:00:00,2021-01-18 04:00:00,1.20789,1.20867,1.20655,1.2071399999999999,14403,0,13,21600.0
2021-01-18 14:30:00,2021-01-18 10:30:00,1.2071399999999999,1.20798,1.20536,1.20562,13485,0,9,14400.0
2021-01-18 21:30:00,2021-01-18 15:00:00,1.2056,1.2082,1.20548,1.20789,13197,0,14,23400.0
2021-01-19 07:00:00,2021-01-18 22:00:00,1.20789,1.20985,1.20739,1.20953,13085,0,19,32400.0
2021-01-19 11:30:00,2021-01-19 07:30:00,1.20954,1.21227,1.20854,1.21183,14234,0,9,14400.0
2021-01-19 15:30:00,2021-01-19 12:00:00,1.21184,1.21412,1.21183,1.21359,13312,0,8,12600.0
2021-01-19 18:30:00,2021-01-19 16:00:00,1.21356,1.21449,1.21158,1.21248,13281,0,6,9000.0
2021-01-20 03:00:00,2021-01-19 19:00:00,1.21248,1.21465,1.21169,1.21374,14009,0,17,28800.0
2021-01-20 10:00:00,2021-01-20 03:30:00,1.21378,1.21582,1.21372,1.21425,13369,0,14,23400.0
2021-01-20 13:30:00,2021-01-20 10:30:00,1.21424,1.21432,1.21115,1.21122,13852,0,7,10800.0
2021-01-20 17:00:00,2021-01-20 14:00:00,1.21121,1.21149,1.20767,1.21025,15082,0,7,10800.0
2021-01-20 22:30:00,2021-01-20 17:30:00,1.21024,1.21177,1.20923,1.21072,13346,0,11,18000.0
2021-01-21 09:00:00,2021-01-20 23:00:00,1.21072,1.21381,1.21022,1.21276,13299,0,21,36000.0
2021-01-21 13:00:00,2021-01-21 09:30:00,1.21276,1.2147000000000001,1.2115,1.21374,14140,0,8,12600.0
2021-01-21 16:00:00,2021-01-21 13:30:00,1.21374,1.21732,1.21353,1.21456,16466,0,6,9000.0
2021-01-21 18:30:00,2021-01-21 16:30:00,1.21455,1.21699,1.21365,1.21426,13240,0,5,7200.0
2021-01-22 02:30:00,2021-01-21 19:00:00,1.21425,1.21775,1.2135799999999999,1.2169,13136,0,16,27000.0
2021-01-22 09:30:00,2021-01-22 03:00:00,1.21693,1.21766,1.21532,1.21566,13654,0,14,23400.0
2021-01-22 12:30:00,2021-01-22 10:00:00,1.2156500000000001,1.21894,1.21515,1.2168,13235,0,6,9000.0
2021-01-22 17:00:00,2021-01-22 13:00:00,1.21681,1.21872,1.21543,1.21784,13997,0,9,14400.0
2021-01-25 01:00:00,2021-01-22 17:30:00,1.21784,1.21815,1.21622,1.2165,13049,0,16,199800.0
2021-01-25 10:00:00,2021-01-25 01:30:00,1.21651,1.21833,1.2160199999999999,1.21768,14684,0,18,30600.0
2021-01-25 14:30:00,2021-01-25 10:30:00,1.21768,1.21771,1.21402,1.21534,13077,0,9,14400.0
2021-01-25 17:30:00,2021-01-25 15:00:00,1.21535,1.21536,1.2116,1.21302,13049,0,6,9000.0
2021-01-26 00:30:00,2021-01-25 18:00:00,1.21302,1.21477,1.21196,1.2141899999999999,13487,0,14,23400.0
2021-01-26 10:00:00,2021-01-26 01:00:00,1.2141899999999999,1.2146,1.21078,1.21259,14033,0,19,32400.0
2021-01-26 14:30:00,2021-01-26 10:30:00,1.21259,1.21489,1.21208,1.2144300000000001,14167,0,9,14400.0
2021-01-26 18:00:00,2021-01-26 15:00:00,1.2144300000000001,1.2176,1.21407,1.21618,13495,0,7,10800.0
2021-01-27 03:30:00,2021-01-26 18:30:00,1.21619,1.21696,1.21399,1.21608,13573,0,19,32400.0
2021-01-27 11:00:00,2021-01-27 04:00:00,1.21608,1.21659,1.21194,1.21239,14275,0,15,25200.0
2021-01-27 15:00:00,2021-01-27 11:30:00,1.2123599999999999,1.21333,1.21044,1.21149,13825,0,8,12600.0
2021-01-27 17:00:00,2021-01-27 15:30:00,1.21145,1.21148,1.20586,1.20758,13854,0,4,5400.0
2021-01-27 20:30:00,2021-01-27 17:30:00,1.20757,1.2120199999999999,1.20731,1.2119900000000001,14146,0,7,10800.0
2021-01-27 23:00:00,2021-01-27 21:00:00,1.212,1.21288,1.20933,1.2113,13449,0,5,7200.0
2021-01-28 05:30:00,2021-01-27 23:30:00,1.21132,1.21137,1.20825,1.2091,13168,0,13,21600.0
2021-01-28 10:30:00,2021-01-28 06:00:00,1.2091,1.21133,1.20805,1.20909,15436,0,10,16200.0
2021-01-28 14:00:00,2021-01-28 11:00:00,1.20909,1.21174,1.20906,1.21101,14297,0,7,10800.0
2021-01-28 16:30:00,2021-01-28 14:30:00,1.21101,1.21421,1.2088,1.21295,14845,0,5,7200.0
2021-01-28 20:00:00,2021-01-28 17:00:00,1.21295,1.21417,1.21188,1.21305,13520,0,7,10800.0
2021-01-29 04:30:00,2021-01-28 20:30:00,1.21305,1.21399,1.2102,1.2104300000000001,13406,0,17,28800.0
2021-01-29 10:30:00,2021-01-29 05:00:00,1.2104300000000001,1.21194,1.20944,1.21171,13810,0,12,19800.0
2021-01-29 14:00:00,2021-01-29 11:00:00,1.21171,1.21449,1.21059,1.21437,15125,0,7,10800.0
2021-01-29 16:30:00,2021-01-29 14:30:00,1.21439,1.21558,1.21263,1.21468,15204,0,5,7200.0
2021-01-29 19:00:00,2021-01-29 17:00:00,1.21467,1.2155,1.2125,1.21363,13960,0,5,7200.0
2021-02-01 01:30:00,2021-01-29 19:30:00,1.21361,1.21391,1.21206,1.21227,13415,0,13,194400.0
2021-02-01 09:30:00,2021-02-01 02:00:00,1.21227,1.21364,1.21201,1.21285,13667,0,16,27000.0
2021-02-01 12:30:00,2021-02-01 10:00:00,1.21285,1.21308,1.20696,1.20797,13740,0,6,9000.0
2021-02-01 16:30:00,2021-02-01 13:00:00,1.20798,1.2099199999999999,1.20722,1.20869,14917,0,8,12600.0
2021-02-01 20:30:00,2021-02-01 17:00:00,1.20867,1.20984,1.2061600000000001,1.2067700000000001,13394,0,8,12600.0
2021-02-02 05:30:00,2021-02-01 21:00:00,1.20678,1.20876,1.20562,1.20814,13757,0,18,30600.0
2021-02-02 11:30:00,2021-02-02 06:00:00,1.20819,1.20872,1.20639,1.20669,13549,0,12,19800.0
2021-02-02 15:30:00,2021-02-02 12:00:00,1.2067,1.20696,1.20262,1.2048,13983,0,8,12600.0
2021-02-02 18:30:00,2021-02-02 16:00:00,1.2048,1.20491,1.20187,1.2019199999999999,13280,0,6,9000.0
2021-02-03 03:00:00,2021-02-02 19:00:00,1.2019199999999999,1.205,1.20117,1.20467,13688,0,17,28800.0
2021-02-03 10:30:00,2021-02-03 03:30:00,1.20467,1.20479,1.20275,1.2031399999999999,13271,0,15,25200.0
2021-02-03 15:30:00,2021-02-03 11:00:00,1.20313,1.20317,1.20049,1.20171,13748,0,10,16200.0
2021-02-03 20:00:00,2021-02-03 16:00:00,1.20171,1.20325,1.20042,1.2023,13825,0,9,14400.0
2021-02-04 07:00:00,2021-02-03 20:30:00,1.20228,1.20428,1.20133,1.20145,13108,0,22,37800.0
2021-02-04 12:00:00,2021-02-04 07:30:00,1.20144,1.20175,1.19832,1.19935,14347,0,10,16200.0
2021-02-04 16:30:00,2021-02-04 12:30:00,1.19936,1.1998,1.19759,1.1981,13814,0,9,14400.0
2021-02-04 22:30:00,2021-02-04 17:00:00,1.19809,1.19843,1.19574,1.19657,13223,0,12,19800.0
2021-02-05 05:30:00,2021-02-04 23:00:00,1.1966,1.19717,1.19522,1.1954799999999999,13161,0,14,23400.0
2021-02-05 11:00:00,2021-02-05 06:00:00,1.1954799999999999,1.1987700000000001,1.19537,1.19801,13888,0,11,18000.0
2021-02-05 15:30:00,2021-02-05 11:30:00,1.19802,1.20239,1.19692,1.20039,18276,0,9,14400.0
2021-02-05 18:00:00,2021-02-05 16:00:00,1.20038,1.2033800000000001,1.20007,1.20257,14071,0,5,7200.0
2021-02-08 01:30:00,2021-02-05 18:30:00,1.20258,1.20553,1.20249,1.20486,13254,0,15,198000.0
2021-02-08 08:30:00,2021-02-08 02:00:00,1.20487,1.20527,1.20298,1.20391,13694,0,14,23400.0
2021-02-08 13:00:00,2021-02-08 09:00:00,1.2039,1.20487,1.20232,1.20324,13061,0,9,14400.0
2021-02-08 16:30:00,2021-02-08 13:30:00,1.20323,1.20638,1.20197,1.20564,13165,0,7,10800.0
2021-02-08 21:30:00,2021-02-08 17:00:00,1.20564,1.20661,1.20332,1.2055500000000001,13847,0,10,16200.0
2021-02-09 04:00:00,2021-02-08 22:00:00,1.2055500000000001,1.20781,1.20472,1.20769,13352,0,13,21600.0
2021-02-09 10:00:00,2021-02-09 04:30:00,1.20769,1.20869,1.20674,1.20685,14864,0,12,19800.0
2021-02-09 13:00:00,2021-02-09 10:30:00,1.20685,1.2116500000000001,1.20685,1.21002,13342,0,6,9000.0
2021-02-09 17:00:00,2021-02-09 13:30:00,1.21,1.21071,1.20886,1.20971,13674,0,8,12600.0
2021-02-10 00:30:00,2021-02-09 17:30:00,1.20973,1.21221,1.20923,1.21186,13229,0,15,25200.0
2021-02-10 11:00:00,2021-02-10 01:00:00,1.21187,1.2144,1.21088,1.21233,14659,0,21,36000.0
2021-02-10 15:30:00,2021-02-10 11:30:00,1.21234,1.21395,1.21131,1.21284,13358,0,9,14400.0
2021-02-10 19:00:00,2021-02-10 16:00:00,1.21284,1.21395,1.2123,1.21325,13460,0,7,10800.0
2021-02-11 08:30:00,2021-02-10 19:30:00,1.21324,1.21384,1.21135,1.21294,13331,0,27,46800.0
2021-02-11 14:30:00,2021-02-11 09:00:00,1.21295,1.21361,1.2118,1.2135,13925,0,12,19800.0
2021-02-11 18:00:00,2021-02-11 15:00:00,1.2135,1.21493,1.21275,1.21289,13728,0,7,10800.0
2021-02-12 00:30:00,2021-02-11 18:30:00,1.21289,1.21372,1.21214,1.21315,13084,0,13,21600.0
2021-02-12 08:30:00,2021-02-12 01:00:00,1.21315,1.21332,1.21186,1.21253,13454,0,16,27000.0
2021-02-12 13:00:00,2021-02-12 09:00:00,1.21255,1.2127,1.20966,1.21006,14769,0,9,14400.0
2021-02-12 17:00:00,2021-02-12 13:30:00,1.21005,1.21148,1.20815,1.21003,13476,0,8,12600.0
2021-02-15 00:30:00,2021-02-12 17:30:00,1.21003,1.21289,1.2098200000000001,1.21229,13295,0,15,198000.0
2021-02-15 09:30:00,2021-02-15 01:00:00,1.21229,1.21404,1.21167,1.21332,13146,0,18,30600.0
2021-02-15 14:30:00,2021-02-15 10:00:00,1.2133099999999999,1.21452,1.21241,1.21304,13825,0,10,16200.0
2021-02-16 01:00:00,2021-02-15 15:00:00,1.21305,1.2138,1.21208,1.21288,13256,0,21,36000.0
2021-02-16 09:00:00,2021-02-16 01:30:00,1.2128700000000001,1.2150400000000001,1.21286,1.21325,13203,0,16,27000.0
2021-02-16 13:30:00,2021-02-16 09:30:00,1.21326,1.2168,1.21283,1.21652,13658,0,9,14400.0
2021-02-16 16:00:00,2021-02-16 14:00:00,1.2165,1.21694,1.21002,1.21031,13044,0,5,7200.0
2021-02-16 18:30:00,2021-02-16 16:30:00,1.21035,1.21237,1.20949,1.2107,14390,0,5,7200.0
2021-02-17 02:00:00,2021-02-16 19:00:00,1.2107,1.21179,1.2086000000000001,1.20912,13312,0,15,25200.0
2021-02-17 08:30:00,2021-02-17 02:30:00,1.20912,1.2098200000000001,1.20832,1.20864,13395,0,13,21600.0
2021-02-17 12:00:00,2021-02-17 09:00:00,1.20864,1.20867,1.20594,1.20618,14710,0,7,10800.0
2021-02-17 16:00:00,2021-02-17 12:30:00,1.20619,1.20693,1.20304,1.2042,16043,0,8,12600.0
2021-02-17 19:00:00,2021-02-17 16:30:00,1.20419,1.20476,1.20234,1.2039900000000001,13815,0,6,9000.0
2021-02-18 04:00:00,2021-02-17 19:30:00,1.2039900000000001,1.205,1.20344,1.20428,13682,0,18,30600.0
2021-02-18 11:00:00,2021-02-18 04:30:00,1.20431,1.20706,1.20356,1.20664,14463,0,14,23400.0
2021-02-18 15:00:00,2021-02-18 11:30:00,1.20666,1.20867,1.20624,1.20824,14035,0,8,12600.0
2021-02-18 17:30:00,2021-02-18 15:30:00,1.20824,1.2089699999999999,1.20619,1.20721,14892,0,5,7200.0
2021-02-19 02:30:00,2021-02-18 18:00:00,1.20722,1.20983,1.20705,1.20973,13691,0,18,30600.0
2021-02-19 09:30:00,2021-02-19 03:00:00,1.20973,1.21134,1.20823,1.21094,13762,0,14,23400.0
2021-02-19 13:00:00,2021-02-19 10:00:00,1.21095,1.2144300000000001,1.21085,1.21391,13968,0,7,10800.0
2021-02-19 16:30:00,2021-02-19 13:30:00,1.21391,1.21427,1.2117499999999999,1.21261,13114,0,7,10800.0
2021-02-19 22:00:00,2021-02-19 17:00:00,1.21261,1.214,1.21078,1.21189,13530,0,11,18000.0
2021-02-22 05:00:00,2021-02-19 22:30:00,1.21182,1.21355,1.21124,1.21178,13528,0,14,196200.0
2021-02-22 10:30:00,2021-02-22 05:30:00,1.21178,1.21243,1.20912,1.21002,13749,0,11,18000.0
2021-02-22 14:30:00,2021-02-22 11:00:00,1.21002,1.2144300000000001,1.20977,1.21364,13109,0,8,12600.0
2021-02-22 17:00:00,2021-02-22 15:00:00,1.21365,1.21544,1.21291,1.21487,14056,0,5,7200.0
2021-02-22 23:00:00,2021-02-22 17:30:00,1.21487,1.21694,1.21338,1.21542,13212,0,12,19800.0
2021-02-23 09:00:00,2021-02-22 23:30:00,1.21542,1.21771,1.21532,1.21708,14311,0,20,34200.0
2021-02-23 12:30:00,2021-02-23 09:30:00,1.21708,1.21802,1.21436,1.21469,13314,0,7,10800.0
2021-02-23 16:30:00,2021-02-23 13:00:00,1.21469,1.21582,1.21353,1.21422,15211,0,8,12600.0
2021-02-23 19:00:00,2021-02-23 17:00:00,1.21422,1.2166299999999999,1.21367,1.21489,13699,0,5,7200.0
2021-02-24 02:30:00,2021-02-23 19:30:00,1.21488,1.2158,1.2141899999999999,1.21549,14116,0,15,25200.0
2021-02-24 06:00:00,2021-02-24 03:00:00,1.21549,1.21661,1.21474,1.21515,13125,0,7,10800.0
2021-02-24 10:30:00,2021-02-24 06:30:00,1.2151399999999999,1.21745,1.21441,1.21683,13763,0,9,14400.0
2021-02-24 14:30:00,2021-02-24 11:00:00,1.21683,1.21744,1.215,1.21559,14065,0,8,12600.0
2021-02-24 16:30:00,2021-02-24 15:00:00,1.21557,1.21576,1.21233,1.21322,13808,0,4,5400.0
2021-02-24 19:00:00,2021-02-24 17:00:00,1.21322,1.21463,1.21092,1.21448,13599,0,5,7200.0
2021-02-25 02:00:00,2021-02-24 19:30:00,1.21448,1.21743,1.21391,1.2164,13659,0,14,23400.0
2021-02-25 09:00:00,2021-02-25 02:30:00,1.2164,1.21829,1.2156,1.2168700000000001,14342,0,14,23400.0
2021-02-25 12:00:00,2021-02-25 09:30:00,1.21688,1.22312,1.21675,1.22286,14099,0,6,9000.0
2021-02-25 15:00:00,2021-02-25 12:30:00,1.22286,1.22376,1.22195,1.22279,14611,0,6,9000.0
2021-02-25 17:00:00,2021-02-25 15:30:00,1.2227999999999999,1.22432,1.22089,1.22286,15601,0,4,5400.0
2021-02-25 19:00:00,2021-02-25 17:30:00,1.22285,1.22385,1.22163,1.22311,13828,0,4,5400.0
2021-02-25 20:30:00,2021-02-25 19:30:00,1.22313,1.22326,1.21604,1.218,15095,0,3,3600.0
2021-02-25 23:00:00,2021-02-25 21:00:00,1.21797,1.2193,1.21627,1.21702,13786,0,5,7200.0
2021-02-26 03:00:00,2021-02-25 23:30:00,1.21701,1.21828,1.21371,1.21536,15780,0,8,12600.0
2021-02-26 06:30:00,2021-02-26 03:30:00,1.21537,1.21826,1.2145,1.21549,13548,0,7,10800.0
2021-02-26 09:30:00,2021-02-26 07:00:00,1.21549,1.21597,1.2129,1.21347,14589,0,6,9000.0
2021-02-26 12:00:00,2021-02-26 10:00:00,1.21346,1.21594,1.21148,1.21237,15461,0,5,7200.0
2021-02-26 14:30:00,2021-02-26 12:30:00,1.21237,1.21284,1.20927,1.21146,15674,0,5,7200.0
2021-02-26 16:30:00,2021-02-26 15:00:00,1.21146,1.21379,1.21056,1.21246,15590,0,4,5400.0
2021-02-26 18:00:00,2021-02-26 17:00:00,1.21249,1.21412,1.20911,1.20918,17780,0,3,3600.0
2021-02-26 20:30:00,2021-02-26 18:30:00,1.2092,1.21059,1.2072,1.20831,13657,0,5,7200.0
2021-03-01 02:00:00,2021-02-26 21:00:00,1.2083,1.20948,1.20622,1.20935,14756,0,11,190800.0
2021-03-01 07:30:00,2021-03-01 02:30:00,1.20936,1.21012,1.20747,1.20847,14077,0,11,18000.0
2021-03-01 11:00:00,2021-03-01 08:00:00,1.20847,1.20929,1.20363,1.20383,13367,0,7,10800.0
2021-03-01 15:00:00,2021-03-01 11:30:00,1.20383,1.20559,1.20282,1.20404,15244,0,8,12600.0
2021-03-01 17:00:00,2021-03-01 15:30:00,1.20407,1.20691,1.20278,1.20406,13682,0,4,5400.0
2021-03-01 20:00:00,2021-03-01 17:30:00,1.20406,1.20611,1.20328,1.20404,13606,0,6,9000.0
2021-03-02 03:00:00,2021-03-01 20:30:00,1.20404,1.20514,1.20307,1.20342,13972,0,14,23400.0
2021-03-02 07:00:00,2021-03-02 03:30:00,1.20342,1.20359,1.20153,1.20195,14116,0,8,12600.0
2021-03-02 10:30:00,2021-03-02 07:30:00,1.20195,1.20269,1.19992,1.20022,15140,0,7,10800.0
2021-03-02 14:00:00,2021-03-02 11:00:00,1.20022,1.2037,1.19915,1.20269,14048,0,7,10800.0
2021-03-02 17:30:00,2021-03-02 14:30:00,1.20271,1.20637,1.20198,1.20622,15820,0,7,10800.0
2021-03-02 23:00:00,2021-03-02 18:00:00,1.20622,1.20944,1.2059,1.2088,13352,0,11,18000.0
2021-03-03 09:00:00,2021-03-02 23:30:00,1.2088,1.20959,1.20791,1.20937,13112,0,20,34200.0
2021-03-03 12:30:00,2021-03-03 09:30:00,1.20938,1.21132,1.2074,1.20833,14623,0,7,10800.0
2021-03-03 16:00:00,2021-03-03 13:00:00,1.20834,1.20846,1.20429,1.20545,15240,0,7,10800.0
2021-03-03 18:00:00,2021-03-03 16:30:00,1.20543,1.20802,1.20468,1.20783,14635,0,4,5400.0
2021-03-03 22:30:00,2021-03-03 18:30:00,1.20784,1.20806,1.20615,1.20623,13394,0,9,14400.0
2021-03-04 06:00:00,2021-03-03 23:00:00,1.20624,1.20665,1.20434,1.20495,14159,0,15,25200.0
2021-03-04 10:30:00,2021-03-04 06:30:00,1.20496,1.20623,1.20364,1.20406,13311,0,9,14400.0
2021-03-04 14:30:00,2021-03-04 11:00:00,1.20407,1.20491,1.20267,1.20324,14694,0,8,12600.0
2021-03-04 17:30:00,2021-03-04 15:00:00,1.20323,1.20444,1.20225,1.2039900000000001,14358,0,6,9000.0
2021-03-04 19:30:00,2021-03-04 18:00:00,1.20398,1.20536,1.19901,1.1994,15753,0,4,5400.0
2021-03-04 21:00:00,2021-03-04 20:00:00,1.1994,1.2,1.19655,1.19746,13138,0,3,3600.0
2021-03-05 02:00:00,2021-03-04 21:30:00,1.19746,1.19768,1.19605,1.19642,13559,0,10,16200.0
2021-03-05 08:30:00,2021-03-05 02:30:00,1.1964299999999999,1.19668,1.19515,1.19533,13513,0,13,21600.0
2021-03-05 11:00:00,2021-03-05 09:00:00,1.19534,1.19607,1.1914,1.1926700000000001,13045,0,5,7200.0
2021-03-05 14:30:00,2021-03-05 11:30:00,1.19269,1.19433,1.19208,1.19354,14033,0,7,10800.0
2021-03-05 16:00:00,2021-03-05 15:00:00,1.19354,1.19463,1.1892800000000001,1.1941,14884,0,3,3600.0
2021-03-05 17:30:00,2021-03-05 16:30:00,1.1941,1.19419,1.19062,1.19067,15481,0,3,3600.0
2021-03-05 20:00:00,2021-03-05 18:00:00,1.19067,1.19194,1.19052,1.19106,14571,0,5,7200.0
2021-03-08 02:00:00,2021-03-05 20:30:00,1.19107,1.1932,1.19075,1.1925,13517,0,12,192600.0
2021-03-08 06:00:00,2021-03-08 02:30:00,1.19249,1.19321,1.18987,1.19039,13944,0,8,12600.0
2021-03-08 10:00:00,2021-03-08 06:30:00,1.19043,1.19146,1.18786,1.18931,15711,0,8,12600.0
2021-03-08 13:00:00,2021-03-08 10:30:00,1.1893,1.18934,1.18654,1.18781,13548,0,6,9000.0
2021-03-08 16:00:00,2021-03-08 13:30:00,1.18781,1.18802,1.18566,1.18739,15134,0,6,9000.0
2021-03-08 17:30:00,2021-03-08 16:30:00,1.18737,1.18872,1.18575,1.18579,14527,0,3,3600.0
2021-03-08 20:30:00,2021-03-08 18:00:00,1.18579,1.18648,1.18457,1.18537,13903,0,6,9000.0
2021-03-09 02:30:00,2021-03-08 21:00:00,1.18537,1.18587,1.18357,1.18442,14124,0,12,19800.0
2021-03-09 05:30:00,2021-03-09 03:00:00,1.18442,1.18672,1.18356,1.1865,13306,0,6,9000.0
2021-03-09 09:30:00,2021-03-09 06:00:00,1.1865,1.18883,1.18512,1.1880600000000001,13279,0,8,12600.0
2021-03-09 12:30:00,2021-03-09 10:00:00,1.18809,1.19098,1.18764,1.19007,14343,0,6,9000.0
2021-03-09 15:30:00,2021-03-09 13:00:00,1.19008,1.19157,1.18823,1.18918,13841,0,6,9000.0
